,sample_mean_score,sample_variance_score,scores,Actor (Policy Function) Loss_mean,Critic (Value Function) MSE Loss_mean,Actor (Policy Function) Loss_variance,Critic (Value Function) MSE Loss_variance
0,0.3400000000000041,0.0,0.3400000000000041,-0.018112024292349815,0.00012577458983287215,0.0,0.0
1,0.41500000000000414,0.01125000000000002,0.4900000000000042,0.45422102976590395,0.15374047003570013,0.44619702791199456,0.0471949493138531
2,0.2866666666666705,0.055033333333333614,0.030000000000003135,0.35951383225619793,0.10588868069074428,0.25000687373642466,0.030466855887468645
3,0.44500000000000406,0.1369666666666671,0.9200000000000046,0.2187755056656897,0.08315108563692775,0.24590035544360267,0.0223792301736378
4,0.3620000000000039,0.13717000000000046,0.030000000000003135,0.09049724526703357,0.0840471598203294,0.26670182703722917,0.016788437374939142
5,0.3116666666666704,0.1249366666666671,0.06000000000000316,-0.12003484213103852,0.18436407816867967,0.4793040205749201,0.07381165454140873
6,0.27142857142857507,0.11544761904761945,0.030000000000003135,-0.11529516402099814,0.1584645272814669,0.3995772689858743,0.06620521927095588
7,0.3212500000000038,0.11881250000000046,0.6700000000000048,-0.0731248043011874,0.14052469270973236,0.35672151589907813,0.05932203211936608
8,0.29888888888889265,0.10846111111111154,0.12000000000000344,-0.07909006935854752,0.12565367564740076,0.31245158589653443,0.05389710244065874
9,0.38700000000000345,0.17404555555555534,1.1800000000000004,-0.046258682571351524,0.11526685542776252,0.2885137426028464,0.04898739584555863
10,0.35454545454545794,0.16822727272727256,0.030000000000003135,-0.03140804086896506,0.10533923545153814,0.26208832549126104,0.045172790283318394
11,0.40166666666666995,0.17957878787878756,0.9200000000000017,-0.024931425383935366,0.09663188235329777,0.23876547266065568,0.04197598896056414
12,0.5353846153846175,0.39706025641025183,2.1399999999999872,-0.0002254518465353815,0.09160188466417964,0.22680335660853357,0.03880690127830006
13,0.527857142857145,0.3673104395604353,0.4300000000000035,0.010013716960591936,0.08567244309233504,0.2108247126517752,0.036313970909078
14,0.4946666666666689,0.3575980952380912,0.030000000000003135,0.022377813234925277,0.08121402986192458,0.19805886775543455,0.03401827757214034
15,0.47625000000000234,0.33918499999999624,0.2000000000000035,0.029795153415761895,0.07657579241640636,0.18573521420413766,0.03209460434628044
16,0.4500000000000024,0.32969999999999644,0.030000000000003135,0.03388686160392622,0.07236169579247125,0.17441137860662959,0.030390587950687553
17,0.4450000000000025,0.31075588235293783,0.3600000000000039,0.03515355113065906,0.06843505693056312,0.1641807667898445,0.02888043917606271
18,0.4947368421052642,0.3404929824561344,1.3899999999999746,0.029707165434956558,0.06492723612801027,0.15562321230507828,0.027509761661821744
19,0.49650000000000116,0.3226344736842049,0.5300000000000038,0.014102094154804953,0.06379220178350808,0.15230288191377273,0.026087645528358273
20,0.5000000000000013,0.3067599999999947,0.5700000000000047,0.0034363095072053804,0.06165496676805476,0.14707667602321245,0.024879186495677236
